"Name","test_exact_match","test_f1","Runtime","Notes","State","Tags","eval/loss","eval/runtime","eval/samples_per_second","eval/steps_per_second","test_tydiqa_exact_match","test_tydiqa_f1","test_xquad_exact_match","test_xquad_f1","train/epoch","train/global_step","train/learning_rate","train/loss","train/total_flos","train/train_loss","train/train_runtime","train/train_samples_per_second","train/train_steps_per_second","val_exact_match","val_f1"
"th_ltw2v_aug_0.4","37.664387164650186","52.836893080861","2163","-","finished","","2.0458967685699463","5.1064","441.8","3.525","39.26597391112094","54.31698942893957","31.52542372881356","47.16360851954073","19.95","3940","0","0.2169","53490108064568450","1.0110968400984246","2032.0271","124.3","1.939","50.797872340425535","62.2471456050455"
"th_ltw2v_aug_0.3","38.41837629317903","52.87840270551768","2024","-","finished","","2.0410618782043457","5.114","441.145","3.52","39.95135971700199","54.16262751262761","32.54237288135593","47.95590372029985","19.95","3660","0","0.2722","49661424674399620","1.035640163108951","1894.6373","123.792","1.932","49.37943262411348","61.35461156067759"
"th_ltw2v_aug_0.2","39.9088199193407","53.68556500143564","1884","-","finished","","1.9010542631149292","5.1051","441.911","3.526","41.60955118284325","55.48413721350083","33.389830508474574","46.79154625976661","19.94","3380","0","0.2644","45832741284230780","1.0206709461099297","1756.9775","123.223","1.924","48.315602836879435","60.81550508687698"
"th_ltw2v_aug_0.1","38.08521830615466","53.01968187974722","1747","-","finished","","1.806390404701233","5.1076","441.691","3.524","39.39862922838824","54.64789828817767","33.05084745762712","46.778645595569834","19.94","3100","0","0.239","42004057894061950","1.080706321962418","1619.5809","122.538","1.914","49.33510638297872","61.45255883152617"
"th_llm_paraphrase_aug_1.0","38.90934595826758","53.09080105406762","3003","-","finished","","2.2591867446899414","5.1091","441.568","3.523","40.83572849878399","54.96518403084503","31.52542372881356","45.906195796472375","20","5640","0","0.2872","76607636381752320","1.0898457236323795","2858.5541","126.232","1.973","50.22163120567376","62.27309638500431"
"th_llm_paraphrase_aug_0.9","40.417324215325266","53.93885445726025","2860","-","finished","","2.132777452468872","5.1059","441.841","3.525","42.09595401282335","55.67022384973889","33.983050847457626","47.30242754015907","20","5360","0","0.2253","72777679169894400","1.0311214475489374","2718.3705","126.105","1.972","48.58156028368794","60.64202118918957"
"th_llm_paraphrase_aug_0.8","38.558653340347185","52.967960382095505","2722","-","finished","","2.246307373046875","5.1073","441.722","3.524","40.08401503426929","54.52178566298108","32.71186440677966","47.01206907239756","20","5080","0","0.2158","68947721958036480","1.0432614829596571","2582.1312","125.772","1.967","49.423758865248224","61.38247864304897"
"th_llm_paraphrase_aug_0.7","39.961423812028755","53.5908077108427","2584","-","finished","","2.065865993499756","5.1222","440.439","3.514","41.74220650011055","55.428622207630774","33.13559322033898","46.54637129646053","20","4800","0","0.2411","65117764746178560","1.056411499977112","2445.7204","125.411","1.963","48.93617021276596","60.72363648479558"
"th_llm_paraphrase_aug_0.6","39.838681395756616","54.18938361677455","2446","-","finished","","2.1112020015716553","5.1191","440.702","3.516","41.764315719655094","56.30592703761287","32.45762711864407","46.07656506385058","20","4520","0","0.2394","61287807534320640","1.0584326828475548","2308.5982","125.046","1.958","48.27127659574468","60.94667427722166"
"th_llm_paraphrase_aug_0.5","40.540066631597405","53.880623322922034","2301","-","finished","","2.0258853435516357","5.1197","440.654","3.516","42.31704620826885","55.67070719810162","33.728813559322035","47.01914080814619","19.95","4220","0","0.2588","57318791454737280","1.174825944041754","2165.4729","124.97","1.949","50.88652482269504","62.35235783401464"
"th_llm_paraphrase_aug_0.4","40.34718569174119","53.809164896354005","2165","-","finished","","2.0757012367248535","5.1221","440.442","3.514","42.206500110546095","55.6580793080214","33.220338983050844","46.722181943836745","19.95","3940","0","0.3016","53490108064568450","1.0976770981919342","2030.4218","124.398","1.94","50.39893617021277","61.92155111606906"
"th_llm_paraphrase_aug_0.3","39.137296159915834","53.573181793895635","2027","-","finished","","2.0156285762786865","5.1141","441.137","3.52","40.72518240106124","55.16610641780224","33.05084745762712","47.46742071429587","19.95","3660","0","0.2467","49661424674399620","1.0788526837291614","1894.9808","123.769","1.931","49.68971631205674","61.60087001372985"
"th_llm_paraphrase_aug_0.2","39.43538488514817","52.77656575341779","1885","-","finished","","1.8835340738296509","5.1173","440.861","3.518","41.07892991377405","54.32552544512865","33.13559322033898","46.839324494428936","19.94","3380","0","0.373","45832741284230780","1.1966242208988709","1757.3957","123.194","1.923","48.7145390070922","60.476155659656555"
"th_llm_paraphrase_aug_0.1","39.29510783798001","53.67624495821668","1752","-","finished","","1.776442289352417","5.1727","436.135","3.48","41.101039133318594","55.536485933347976","32.3728813559322","46.545846712015326","19.94","3100","0","0.2999","42004057894061950","1.125473689417685","1623.4173","122.248","1.91","49.9113475177305","61.92317536675469"
"th_llm_gec_aug_1.0","39.92635455023672","53.54415482568641","3105","-","finished","","2.2294719219207764","5.1067","441.776","3.525","41.764315719655094","55.35598821096339","32.88135593220339","46.5993053327996","20","5640","0","0.218","76607636381752320","1.0565670493646715","2941.7541","122.662","1.917","50.354609929078016","62.36436296257171"
"th_llm_gec_aug_0.9","40.38225495353323","54.411083589055906","2913","-","finished","","2.188366174697876","5.2174","432.398","3.45","42.09595401282335","56.14837044268571","33.813559322033896","47.75197474247426","20","5360","0","0.2189","72777679169894400","1.0315797336065946","2761.7357","124.125","1.941","52.5709219858156","63.53383054708938"
"th_llm_gec_aug_0.8","39.78607750306856","54.162524596183914","2821","-","finished","","2.1419477462768555","5.2918","426.322","3.402","41.499005085120494","55.90606150016016","33.220338983050844","47.47945898882564","20","5080","0","0.1961","68947721958036480","1.0141119949460968","2672.7319","121.509","1.901","50.0886524822695","62.11726573037592"
"th_llm_gec_aug_0.7","41.083640189374016","54.65978193612485","2746","-","finished","","2.062422513961792","5.3559","421.22","3.361","42.9139951359717","56.37738371805167","34.067796610169495","48.07612697031676","20","4800","0","0.2221","65117764746178560","1.017091774145762","2605.7292","117.71","1.842","50.31028368794326","61.839690911577705"
"th_llm_gec_aug_0.6","39.27757320708399","53.74994606348354","2459","-","finished","","2.0418524742126465","5.7592","391.718","3.125","41.12314835286315","55.65698293998009","32.20338983050848","46.4401767478966","20","4520","0","0.2574","61287807534320640","1.049627985152523","2319.8625","124.438","1.948","49.24645390070922","61.47324172316354"
"th_llm_gec_aug_0.5","39.224969314395935","53.484135546767845","2312","-","finished","","2.070232629776001","5.1213","440.511","3.515","40.85783771832854","55.1970347053439","32.96610169491525","46.9185059753797","19.95","4220","0","0.241","57318791454737280","1.0760238412432197","2173.7945","124.492","1.941","50.84219858156028","62.22137203031293"
"th_llm_gec_aug_0.4","39.61073119410836","54.42371688791997","2220","-","finished","","1.947030544281006","5.8157","387.913","3.095","41.01260225514039","55.93828278889643","34.23728813559322","48.61830877765309","19.95","3940","0","0.2435","53490108064568450","1.0582926445200964","2079.2699","121.475","1.895","50.265957446808514","61.713980365827865"
"th_llm_gec_aug_0.3","36.85779414343328","52.021017047706046","2025","-","finished","","1.9170913696289065","5.1149","441.066","3.519","38.42582356842804","53.586742864691","30.847457627118644","46.01951037802697","19.95","3660","0","0.3536","49661424674399620","1.1728136969394372","1892.3417","123.942","1.934","47.251773049645394","59.70318997553282"
"th_llm_gec_aug_0.2","40.92582851130984","54.370980392578815","1886","-","finished","","1.884839653968811","5.1016","442.214","3.528","42.8255582577935","56.17129773512198","33.644067796610166","47.470272477052134","19.94","3380","0","0.358","45832741284230780","1.2023516457461747","1754.6714","123.385","1.926","49.11347517730496","60.99664981100508"
"th_llm_gec_aug_0.1","38.54111870945117","53.14434028282302","1749","-","finished","","1.84227991104126","5.1002","442.339","3.529","40.19456113199204","55.0045111203188","32.20338983050848","46.0142108777453","19.94","3100","0","0.3054","42004057894061950","1.1253247944001228","1618.9632","122.585","1.915","49.60106382978723","61.69736492817828"
"th_fasttext_aug_1.0","38.97948448185166","53.18080677294195","2999","-","finished","","2.1835172176361084","5.1062","441.817","3.525","40.70307318151669","54.780583961764066","32.3728813559322","47.048779463585085","20","5640","0","0.1978","76607636381752320","0.9366605704557812","2854.2351","126.423","1.976","50.487588652482266","62.26658914731183"
"th_fasttext_aug_0.9","39.87375065754866","54.00841141733684","2859","-","finished","","2.121318817138672","5.1054","441.886","3.526","41.631660402387794","55.94104031232958","33.13559322033898","46.60054659356488","20","5360","0","0.1553","72777679169894400","0.8888474443065586","2717.1725","126.161","1.973","49.645390070921984","61.77680018696143"
"th_fasttext_aug_0.8","40.8030860950377","54.29592349726708","2723","-","finished","","2.1431193351745605","5.1071","441.735","3.524","42.84766747733805","56.14111796763739","32.96610169491525","47.223199268891086","20","5080","0","0.1695","68947721958036480","0.9272468251506176","2580.7176","125.841","1.968","50.265957446808514","61.910283494150725"
"th_fasttext_aug_0.7","39.52305803962827","54.06727626708674","2589","-","finished","","1.939542293548584","5.1053","441.896","3.526","41.410568206942294","55.86783196290619","32.28813559322034","47.16565473133272","20","4800","0","0.1754","65117764746178560","0.9624477458000184","2447.2663","125.332","1.961","51.2854609929078","63.02060519819137"
"th_fasttext_aug_0.6","37.524110117482024","52.85904656526457","2449","-","finished","","2.1262714862823486","5.1059","441.845","3.525","39.28808313066549","54.694362020467395","30.76271186440678","45.82418910434867","20","4520","0","0.1903","61287807534320640","0.9635034468321674","2311.2778","124.901","1.956","49.955673758865245","61.55280212069951"
"th_fasttext_aug_0.5","38.80413817289146","52.79081839275943","2304","-","finished","","2.0495736598968506","5.11","441.49","3.523","40.59252708379394","54.63802850014964","31.94915254237288","45.71036812519604","19.95","4220","0","0.2192","57318791454737280","1.0041041206974557","2167.638","124.846","1.947","48.758865248226954","60.77471875833113"
"th_fasttext_aug_0.4","39.31264246887603","54.40559170507503","2165","-","finished","","1.906567335128784","5.1077","441.686","3.524","41.07892991377405","56.35355104158003","32.54237288135593","46.93896451947297","19.95","3940","0","0.2228","53490108064568450","0.9989714530518816","2031.4407","124.335","1.94","51.462765957446805","62.7519132063876"
"th_fasttext_aug_0.3","40.13677012098896","54.074648188525735","2022","-","finished","","1.7970322370529177","5.1057","441.859","3.525","42.162281671456995","55.916455431703454","32.3728813559322","47.014907374211006","19.95","3660","0","0.258","49661424674399620","1.0920704065124844","1891.7451","123.981","1.935","51.861702127659576","63.13178716534482"
"th_fasttext_aug_0.2","39.76854287217254","54.039504573087015","1886","-","finished","","1.874835729598999","5.1085","441.62","3.524","41.631660402387794","55.8020122794658","32.6271186440678","47.28372291550258","19.94","3380","0","0.2537","45832741284230780","1.0784648353531516","1756.6124","123.249","1.924","49.68971631205674","61.47800636381813"
"th_fasttext_aug_0.1","39.470454146940206","52.60070790842948","1747","-","finished","","1.8494127988815308","5.1095","441.533","3.523","41.69798806102145","54.57456242003767","30.93220338983051","45.03482319995284","19.94","3100","0","0.293","42004057894061950","1.1148680360855594","1618.7365","122.602","1.915","48.09397163120568","59.984062381463495"
"th_aug_1.0","41.38172891460635","54.68294543082554","3004","-","finished","","2.2919580936431885","5.1031","442.08","3.527","42.9582135750608","56.260603891409865","35.33898305084746","48.63570033148533","20","5640","0","0.1846","76607636381752320","0.968924137548352","2858.1102","126.251","1.973","50.930851063829785","62.69803937613411"
"th_aug_0.9","40.8907592495178","54.27900340089559","2861","-","finished","","2.1533963680267334","5.1054","441.882","3.526","42.31704620826885","55.80020671728672","35.42372881355932","48.44815373984838","20","5360","0","0.1875","72777679169894400","0.9599211657225196","2718.7686","126.086","1.971","49.33510638297872","61.31020878341752"
"th_aug_0.8","39.838681395756616","54.29653415555011","2721","-","finished","","2.1371800899505615","5.1165","440.929","3.518","41.52111430466505","56.16808259319858","33.389830508474574","47.12279383056525","20","5080","0","0.1794","68947721958036480","0.9596873471117396","2578.9654","125.926","1.97","49.290780141843975","61.49116337007453"
"th_aug_0.7","40.31211642994915","54.24286674314538","2581","-","finished","","1.982117176055908","5.1002","442.335","3.529","42.162281671456995","55.93146895485495","33.220338983050844","47.77036860453454","20","4800","0","0.2505","65117764746178560","1.0718515594800313","2441.9328","125.605","1.966","49.734042553191486","61.82123461065894"
"th_aug_0.6","39.97895844292478","54.22068419072616","2476","-","finished","","2.092367887496948","5.1107","441.43","3.522","41.65376962193235","56.15430070997945","33.559322033898304","46.80903375294542","20","4520","0","0.2158","61287807534320640","1.016684850338286","2336.1154","123.573","1.935","49.86702127659574","62.2182182701706"
"th_aug_0.5","37.89233736629844","52.90967092291485","2398","-","finished","","2.0051896572113037","5.3534","421.415","3.362","39.53128454565554","54.735626806944595","31.610169491525426","45.910689174215534","19.95","4220","0","0.2397","57318791454737280","1.0345281257448604","2249.4681","120.304","1.876","49.290780141843975","61.31273810814648"
"th_aug_0.4","40.52253200070138","53.251435201023504","2209","-","finished","","1.9916797876358032","5.2652","428.475","3.419","42.118063232367895","54.733294080495334","34.40677966101695","47.571394767252855","19.95","3940","0","0.2497","53490108064568450","1.0527430868390852","2072.8283","121.853","1.901","49.645390070921984","61.19774642114097"
"th_aug_0.3","37.243556023145715","52.17356259929358","2066","-","finished","","1.898198127746582","5.1317","439.621","3.508","38.80168030068538","53.73304514466334","31.271186440677965","46.195986707170306","19.95","3660","0","0.2483","49661424674399620","1.0674072599150444","1932.3236","121.377","1.894","48.35992907801418","60.836561162554645"
"th_aug_0.2","39.15483079081185","54.08086841523144","1889","-","finished","","1.8800650835037231","5.104","442.009","3.527","40.92416537696219","55.80213623561198","32.3728813559322","47.48316133762164","19.94","3380","0","0.2909","45832741284230780","1.127299055968516","1759.6833","123.034","1.921","51.861702127659576","63.09558801457646"
"th_aug_0.1","38.59372260213922","53.197070323076034","1749","-","finished","","1.811606764793396","5.1034","442.06","3.527","40.19456113199204","54.9228568125566","32.45762711864407","46.58204295704295","19.94","3100","0","0.3086","42004057894061950","1.10415100220711","1620.309","122.483","1.913","49.33510638297872","61.29132297958317"
"original","39.24250394529195","53.61495578084122","1610","-","finished","","1.761034369468689","5.1082","441.647","3.524","40.63674552288304","55.1019656399842","33.898305084745765","47.91517138007665","20","2820","0","0.3093","38303818190876160","1.1408269070564432","1484.6705","121.522","1.899","50.354609929078016","62.27898432079446"
